community_id,product_id,community_size
941,129002,96
941,129819,96
941,132671,96
941,140476,96
941,145089,96
941,158674,96
941,162709,96
941,163015,96
941,165128,96
941,166077,96
941,182587,96
941,188698,96
941,196566,96
941,198304,96
941,202609,96
941,203397,96
941,205505,96
941,210462,96
941,216625,96
941,231400,96
941,233838,96
941,240678,96
941,243863,96
941,254423,96
941,258501,96
941,264309,96
941,266187,96
941,270593,96
941,278146,96
941,278725,96
941,282906,96
941,283440,96
941,303160,96
941,305716,96
941,315577,96
941,320287,96
941,320858,96
941,323371,96
941,323378,96
941,348877,96
941,350288,96
941,354251,96
941,370812,96
941,384795,96
941,389473,96
941,408836,96
941,411795,96
941,412353,96
941,417383,96
941,422063,96
941,429082,96
941,432569,96
941,436124,96
941,438003,96
941,438354,96
941,439622,96
941,445259,96
941,463702,96
941,466135,96
941,472962,96
941,480884,96
941,486888,96
941,497828,96
941,499649,96
941,501124,96
941,514909,96
941,516992,96
941,519672,96
941,528717,96
941,534790,96
941,538222,96
942,51493,11
942,155539,11
942,267320,11
942,342293,11
942,383290,11
942,462683,11
942,468253,11
942,477039,11
942,491661,11
942,510433,11
942,542743,11
943,842,69
943,8815,69
943,13087,69
943,13095,69
943,13097,69
943,13103,69
943,13108,69
943,13121,69
943,13123,69
943,13794,69
943,13799,69
943,49521,69
943,50197,69
943,58469,69
943,74782,69
943,75826,69
943,90018,69
943,93611,69
943,93614,69
943,93615,69
943,93617,69
943,93618,69
943,97870,69
943,97871,69
943,97874,69
943,116158,69
943,122473,69
943,165680,69
943,167799,69
943,167800,69
943,167801,69
943,167802,69
943,167804,69
943,167806,69
943,167811,69
943,190772,69
943,203430,69
943,221805,69
943,222128,69
943,237897,69
943,250530,69
943,250543,69
943,253914,69
943,253918,69
943,262528,69
943,262529,69
943,262530,69
943,262535,69
943,262540,69
943,268569,69
943,324170,69
943,429065,69
943,439922,69
943,444995,69
943,446488,69
943,452619,69
943,461482,69
943,468336,69
943,500224,69
943,500233,69
943,502776,69
943,502780,69
943,502809,69
943,502821,69
943,502824,69
943,502829,69
943,521767,69
943,521769,69
943,527894,69
944,14739,22
944,28957,22
944,66845,22
944,78137,22
944,87081,22
944,116334,22
944,117839,22
944,126668,22
944,143384,22
944,212946,22
944,217171,22
944,220921,22
944,231265,22
944,244494,22
944,262565,22
944,325480,22
944,345092,22
944,356109,22
944,378276,22
944,388855,22
944,423092,22
944,439883,22
945,146898,12
945,146900,12
945,221788,12
945,239211,12
945,247776,12
945,325697,12
945,325701,12
945,476489,12
945,489767,12
945,514817,12
945,529612,12
945,541928,12
946,78909,10
946,215320,10
946,224554,10
946,369575,10
946,378025,10
946,398453,10
946,405822,10
946,524668,10
946,530108,10
946,539677,10
947,38076,7
947,276443,7
947,362908,7
947,388892,7
947,450893,7
947,476054,7
947,482518,7
948,200366,4
948,252628,4
948,463961,4
948,485383,4
949,174172,3
949,296511,3
949,478316,3
950,46977,3
950,118922,3
950,442646,3
951,12629,28
951,29093,28
951,41702,28
951,67693,28
951,89528,28
951,90297,28
951,92608,28
951,96938,28
951,114916,28
951,132917,28
951,133918,28
951,157752,28
951,164399,28
951,189521,28
951,211515,28
951,236396,28
951,289850,28
951,315562,28
951,333450,28
951,342020,28
951,364575,28
951,368609,28
951,389835,28
951,437741,28
951,466850,28
951,486160,28
951,509969,28
951,520870,28
952,73,21
952,23912,21
952,42018,21
952,76984,21
952,142583,21
952,258139,21
952,261014,21
952,261046,21
952,279516,21
952,282562,21
952,324103,21
952,345111,21
952,369214,21
952,386868,21
952,393723,21
952,417573,21
952,451459,21
952,483855,21
952,509112,21
952,511743,21
952,516766,21
953,49230,3
953,360803,3
953,420228,3
954,12209,11
954,67062,11
954,149703,11
954,192027,11
954,279526,11
954,322781,11
954,342272,11
954,478314,11
954,480259,11
954,501820,11
954,521157,11
955,23051,4
955,122983,4
955,362571,4
955,458331,4
956,26443,62
956,50313,62
956,60965,62
956,61891,62
956,85518,62
956,94903,62
956,96907,62
956,102507,62
956,102971,62
956,115002,62
956,118233,62
956,118378,62
956,119092,62
956,120970,62
956,164600,62
956,171437,62
956,178061,62
956,183511,62
956,187854,62
956,190337,62
956,200769,62
956,228086,62
956,237249,62
956,238138,62
956,261977,62
956,268581,62
956,269505,62
956,279570,62
956,286373,62
956,287049,62
956,293591,62
956,297126,62
956,303589,62
956,310096,62
956,327126,62
956,332244,62
956,333429,62
956,339725,62
956,341392,62
956,354429,62
956,363933,62
956,384350,62
956,387578,62
956,388235,62
956,392965,62
956,411367,62
956,425681,62
956,426033,62
956,429147,62
956,434725,62
956,436429,62
956,472084,62
956,489399,62
956,491494,62
956,505955,62
956,508581,62
956,509360,62
956,512048,62
956,514212,62
956,520280,62
956,527136,62
956,530406,62
957,192722,4
957,272062,4
957,312007,4
957,365437,4
958,74013,3
958,241612,3
958,507575,3
959,80116,7
959,299842,7
959,434493,7
959,434495,7
959,438850,7
959,535349,7
959,535350,7
960,4085,5
960,10486,5
960,60002,5
960,415440,5
960,508129,5
961,207803,3
961,217024,3
961,411292,3
962,13679,51
962,14299,51
962,30348,51
962,31488,51
962,32100,51
962,34250,51
962,34937,51
962,38822,51
962,47550,51
962,64429,51
962,65296,51
962,66910,51
962,72727,51
962,78028,51
962,80013,51
962,83362,51
962,96479,51
962,97661,51
962,119495,51
962,122267,51
962,141005,51
962,162361,51
962,163486,51
962,170387,51
962,187476,51
962,209080,51
962,241304,51
962,251391,51
962,279398,51
962,290337,51
962,292080,51
962,321742,51
962,360322,51
962,362275,51
962,371991,51
962,378689,51
962,396135,51
962,413248,51
962,415287,51
962,435810,51
962,475188,51
962,478514,51
962,483396,51
962,483861,51
962,503446,51
962,510417,51
962,521184,51
962,521217,51
962,530270,51
962,539784,51
962,544322,51
963,30515,12
963,109310,12
963,131427,12
963,161270,12
963,177056,12
963,315518,12
963,338994,12
963,364271,12
963,393490,12
963,417413,12
963,441237,12
963,460624,12
964,1758,49
964,9323,49
964,14573,49
964,24694,49
964,57014,49
964,59710,49
964,77102,49
964,81958,49
964,86168,49
964,99780,49
964,101776,49
964,111955,49
964,131181,49
964,137178,49
964,154620,49
964,155142,49
964,161382,49
964,177501,49
964,190275,49
964,190475,49
964,196335,49
964,201881,49
964,209023,49
964,212260,49
964,213407,49
964,213422,49
964,214328,49
964,236079,49
964,238013,49
964,244865,49
964,282389,49
964,292279,49
964,335149,49
964,342299,49
964,348300,49
964,352674,49
964,401485,49
964,426918,49
964,426994,49
964,432714,49
964,456795,49
964,474443,49
964,481587,49
964,502756,49
964,510271,49
964,530182,49
964,532864,49
964,533262,49
964,538656,49
965,10711,27
965,20730,27
965,70709,27
965,73196,27
965,138218,27
965,143147,27
965,168084,27
965,200962,27
965,201617,27
965,210144,27
965,215148,27
965,248505,27
965,276648,27
965,293920,27
965,313563,27
965,320805,27
965,339079,27
965,371116,27
965,373238,27
965,418827,27
965,428857,27
965,452678,27
965,465744,27
965,487986,27
965,497754,27
965,523753,27
965,527849,27
966,1994,25
966,61102,25
966,73660,25
966,87268,25
966,107992,25
966,147842,25
966,149301,25
966,169284,25
966,176914,25
966,186228,25
966,190206,25
966,219888,25
966,246575,25
966,285201,25
966,296948,25
966,335091,25
966,366131,25
966,389945,25
966,396216,25
966,432716,25
966,504371,25
966,520958,25
966,521909,25
966,523559,25
966,537167,25
967,4355,16
967,19756,16
967,20550,16
967,23785,16
967,32025,16
967,89856,16
967,94878,16
967,101818,16
967,139102,16
967,244824,16
967,379152,16
967,422347,16
967,435000,16
967,441305,16
967,469184,16
967,502108,16
968,56979,10
968,146229,10
968,276753,10
968,402482,10
968,410289,10
968,455263,10
968,475285,10
968,477697,10
968,482546,10
968,531758,10
969,26233,7
969,62427,7
969,87261,7
969,134084,7
969,251237,7
969,360195,7
969,375554,7
970,3670,154
970,13248,154
970,21823,154
970,25094,154
970,29563,154
970,30012,154
970,33799,154
970,48542,154
970,49299,154
970,65581,154
970,76557,154
970,80153,154
970,84226,154
970,90055,154
970,90392,154
970,92212,154
970,97018,154
970,98418,154
970,115024,154
970,115144,154
970,117848,154
970,121638,154
970,126184,154
970,129020,154
970,129164,154
970,136963,154
970,139674,154
970,144348,154
970,147835,154
970,148008,154
970,150371,154
970,152841,154
970,157044,154
970,161640,154
970,163200,154
970,164490,154
970,175604,154
970,178031,154
970,184191,154
970,188313,154
970,189578,154
970,194436,154
970,200642,154
970,200667,154
970,205669,154
970,207311,154
970,211522,154
970,231590,154
970,232381,154
970,233405,154
970,236502,154
970,243240,154
970,243289,154
970,245523,154
970,247886,154
970,248030,154
970,250378,154
970,252958,154
970,255399,154
970,257155,154
970,261348,154
970,267773,154
970,268353,154
970,270717,154
970,272525,154
970,276604,154
970,284228,154
970,284366,154
970,292275,154
970,298966,154
970,299402,154
970,300621,154
970,301724,154
970,309672,154
970,309970,154
970,313665,154
970,315063,154
970,315407,154
970,316153,154
970,318245,154
970,318922,154
970,321687,154
970,322472,154
970,325599,154
970,331673,154
970,333602,154
970,333688,154
970,336982,154
970,337607,154
970,342279,154
970,342983,154
970,345802,154
970,348796,154
970,354276,154
970,365395,154
970,366517,154
970,367123,154
970,369899,154
970,372909,154
970,378221,154
970,379854,154
970,390333,154
970,390996,154
970,399173,154
970,400256,154
970,405609,154
970,413512,154
970,414104,154
970,414771,154
970,417663,154
970,419566,154
970,420643,154
970,421322,154
970,425548,154
970,426084,154
970,430159,154
970,433362,154
970,434010,154
970,436671,154
970,438641,154
970,438643,154
970,441533,154
970,444456,154
970,445274,154
970,449361,154
970,449928,154
970,455520,154
970,457506,154
970,458156,154
970,462922,154
970,466454,154
970,468534,154
970,478024,154
970,481513,154
970,491430,154
970,494020,154
970,498764,154
970,501204,154
970,502904,154
970,504221,154
970,506046,154
970,507217,154
970,514884,154
970,519197,154
970,524866,154
970,526095,154
970,526608,154
970,526801,154
970,528695,154
970,531201,154
970,534435,154
970,536302,154
970,537720,154
970,540443,154
971,2625,118
971,5338,118
971,6971,118
971,8926,118
971,10997,118
971,14567,118
971,15554,118
971,27137,118
971,29201,118
971,38476,118
971,40318,118
971,42819,118
971,47559,118
971,48359,118
971,52895,118
971,60779,118
971,63483,118
971,71292,118
971,73966,118
971,79227,118
971,83252,118
971,85570,118
971,88867,118
971,92920,118
971,98354,118
971,99335,118
971,105394,118
971,107930,118
971,119275,118
971,121262,118
971,123533,118
971,126713,118
971,129562,118
971,130619,118
971,147977,118
971,150430,118
971,153173,118
971,157915,118
971,162584,118
971,164151,118
971,168608,118
971,173221,118
971,180642,118
971,183951,118
971,184010,118
971,184528,118
971,184707,118
971,185630,118
971,188991,118
971,191745,118
971,193587,118
971,198181,118
971,213689,118
971,217000,118
971,220148,118
971,223185,118
971,245970,118
971,246810,118
971,248193,118
971,248492,118
971,254441,118
971,265474,118
971,271345,118
971,272733,118
971,281663,118
971,296660,118
971,315743,118
971,316031,118
971,319052,118
971,324898,118
971,327740,118
971,332123,118
971,343067,118
971,351358,118
971,362223,118
971,371893,118
971,376352,118
971,377393,118
971,385756,118
971,392256,118
971,394033,118
971,395771,118
971,405648,118
971,412972,118
971,419830,118
971,423124,118
971,423708,118
971,425261,118
971,428970,118
971,433145,118
971,433665,118
971,434007,118
971,439553,118
971,444736,118
971,454538,118
971,465101,118
971,467711,118
971,471591,118
971,474184,118
971,476031,118
971,491586,118
971,492176,118
971,492399,118
971,493039,118
971,493381,118
971,497880,118
971,497950,118
971,504364,118
971,505559,118
971,509523,118
971,512705,118
971,522223,118
971,526588,118
971,531007,118
971,533484,118
971,533970,118
971,535723,118
971,544391,118
972,3951,81
972,8130,81
972,9345,81
972,19411,81
972,25482,81
972,28682,81
972,36893,81
972,37313,81
972,40319,81
972,40330,81
972,48815,81
972,49247,81
972,71938,81
972,73917,81
972,91351,81
972,92426,81
972,103928,81
972,107996,81
972,135937,81
972,137778,81
972,157349,81
972,184063,81
972,190199,81
972,190549,81
972,195082,81
972,202277,81
972,224377,81
972,235408,81
972,249182,81
972,257765,81
972,260186,81
972,269463,81
972,273695,81
972,282154,81
972,282873,81
972,287734,81
972,287998,81
972,288908,81
972,298152,81
972,307186,81
972,326049,81
972,339357,81
972,344945,81
972,353282,81
972,354492,81
972,354845,81
972,363055,81
972,363588,81
972,373235,81
972,377269,81
972,390591,81
972,394441,81
972,401187,81
972,404569,81
972,412381,81
972,419838,81
972,420900,81
972,425057,81
972,431285,81
972,434890,81
972,438282,81
972,439705,81
972,444746,81
972,445196,81
972,448900,81
972,452964,81
972,453143,81
972,455205,81
972,463156,81
972,464271,81
972,471901,81
972,479011,81
972,491652,81
972,494329,81
972,506415,81
972,507462,81
972,520543,81
972,530630,81
972,533891,81
972,535792,81
972,536374,81
973,2246,25
973,22826,25
973,40924,25
973,68704,25
973,74720,25
973,126841,25
973,147766,25
973,162314,25
973,199476,25
973,205786,25
973,222688,25
973,243994,25
973,260488,25
973,263014,25
973,268943,25
973,271114,25
973,276364,25
973,287458,25
973,338095,25
973,349653,25
973,408445,25
973,462002,25
973,464495,25
973,488231,25
973,517892,25
974,44628,21
974,84532,21
974,96511,21
974,169922,21
974,181142,21
974,224444,21
974,236237,21
974,260991,21
974,273391,21
974,285348,21
974,339497,21
974,363723,21
974,394650,21
974,408706,21
974,436941,21
974,439165,21
974,467157,21
974,483628,21
974,488210,21
974,491454,21
974,508548,21
975,33771,21
975,58670,21
975,73810,21
975,124578,21
975,212225,21
975,242680,21
975,271638,21
975,289741,21
975,368252,21
975,404060,21
975,415676,21
975,437455,21
975,463509,21
975,488077,21
975,488851,21
975,519580,21
975,523952,21
975,528874,21
975,529919,21
975,531535,21
975,542645,21
976,11141,18
976,79941,18
976,104574,18
976,129272,18
976,153920,18
976,173927,18
976,216856,18
976,265351,18
976,289804,18
976,336133,18
976,353501,18
976,403263,18
976,410519,18
976,424655,18
976,427212,18
976,462012,18
976,512038,18
976,541814,18
977,69033,7
977,70488,7
977,115062,7
977,296908,7
977,309758,7
977,322139,7
977,518626,7
978,160798,14
978,164828,14
978,233468,14
978,257621,14
978,281988,14
978,348108,14
978,353931,14
978,372238,14
978,396166,14
978,415253,14
978,443821,14
978,492595,14
978,501902,14
978,522415,14
979,124,39
979,10654,39
979,31197,39
979,53198,39
979,125100,39
979,136177,39
979,136179,39
979,138446,39
979,166530,39
979,177374,39
979,179787,39
979,195458,39
979,226543,39
979,228556,39
979,237754,39
979,237756,39
979,237914,39
979,243477,39
979,262450,39
979,288775,39
979,302516,39
979,317488,39
979,318491,39
979,320027,39
979,331907,39
979,331946,39
979,354090,39
979,354092,39
979,363420,39
979,366784,39
979,454459,39
979,472715,39
979,497889,39
979,497891,39
979,499411,39
979,499414,39
979,504233,39
979,523408,39
979,525524,39
980,29307,36
980,83941,36
980,109138,36
980,110279,36
980,114686,36
980,114687,36
980,114690,36
980,121125,36
980,168111,36
980,200054,36
980,212232,36
980,264496,36
980,269382,36
980,281403,36
980,294323,36
980,309062,36
980,312685,36
980,313734,36
980,322945,36
980,337987,36
980,349470,36
980,350406,36
980,412804,36
980,417416,36
980,456623,36
980,464198,36
980,464205,36
980,464207,36
980,492520,36
980,499423,36
980,499424,36
980,501206,36
980,531122,36
980,536006,36
980,537219,36
980,539043,36
981,4177,36
981,9179,36
981,10584,36
981,18596,36
981,36535,36
981,66791,36
981,70924,36
981,91722,36
981,106195,36
981,109368,36
981,125289,36
981,139914,36
981,143589,36
981,144982,36
981,166267,36
981,182215,36
981,213711,36
981,222047,36
981,225019,36
981,258142,36
981,258968,36
981,286297,36
981,293032,36
981,328351,36
981,350251,36
981,352994,36
981,434252,36
981,435044,36
981,435050,36
981,435438,36
981,440776,36
981,445963,36
981,470842,36
981,483624,36
981,489117,36
981,530243,36
982,149259,9
982,192466,9
982,276799,9
982,334450,9
982,363813,9
982,386371,9
982,430475,9
982,437545,9
982,490395,9
983,77713,3
983,231869,3
983,315631,3
984,241722,4
984,544663,4
984,544664,4
984,544666,4
985,22412,68
985,44291,68
985,224536,68
985,230956,68
985,230957,68
985,230962,68
985,255796,68
985,255797,68
985,255799,68
985,255800,68
985,255803,68
985,255811,68
985,255813,68
985,255814,68
985,255815,68
985,255817,68
985,255818,68
985,255821,68
985,255825,68
985,255827,68
985,255828,68
985,255830,68
985,255832,68
985,255833,68
985,255835,68
985,255838,68
985,278618,68
985,288065,68
985,321548,68
985,321550,68
985,369782,68
985,369783,68
985,369784,68
985,369785,68
985,369786,68
985,369787,68
985,369788,68
985,369789,68
985,369790,68
985,369791,68
985,369792,68
985,369793,68
985,369794,68
985,369795,68
985,369796,68
985,369797,68
985,369798,68
985,369799,68
985,369800,68
985,369801,68
985,369862,68
985,369863,68
985,369864,68
985,369865,68
985,369866,68
985,369867,68
985,369869,68
985,369872,68
985,381780,68
985,400780,68
985,416226,68
985,416272,68
985,487291,68
985,487436,68
985,494440,68
985,494444,68
985,494449,68
985,527610,68
986,1585,25
986,35191,25
986,148532,25
986,148535,25
986,159036,25
986,220705,25
986,254399,25
986,300111,25
986,300116,25
986,300117,25
986,300120,25
986,310216,25
986,335158,25
986,335159,25
986,335171,25
986,341594,25
986,351682,25
986,425066,25
986,425067,25
986,429655,25
986,481957,25
986,488537,25
986,498009,25
986,513170,25
986,532991,25
987,17999,19
987,60502,19
987,82648,19
987,139614,19
987,154140,19
987,186839,19
987,273870,19
987,288281,19
987,331220,19
987,331221,19
987,331222,19
987,340164,19
987,421705,19
987,422988,19
987,458242,19
987,476590,19
987,530971,19
987,530974,19
987,543502,19
988,132457,17
988,144502,17
988,191796,17
988,195043,17
988,200224,17
988,200365,17
988,204353,17
988,204354,17
988,213201,17
988,282391,17
988,300953,17
988,401574,17
988,415565,17
988,416429,17
988,446733,17
988,504361,17
988,538078,17
989,3980,25
989,27394,25
989,42216,25
989,49638,25
989,49701,25
989,49712,25
989,56590,25
989,68012,25
989,74289,25
989,74300,25
989,111167,25
989,111170,25
989,116418,25
989,126979,25
989,194691,25
989,203993,25
989,213232,25
989,219168,25
989,219171,25
989,220897,25
989,246405,25
989,427050,25
989,455008,25
989,462565,25
989,514527,25
990,148017,7
990,148080,7
990,148087,7
990,148090,7
990,173303,7
990,239036,7
990,247263,7
991,262790,6
991,266274,6
991,353463,6
991,422490,6
991,428005,6
991,496686,6
992,113748,6
992,138273,6
992,163163,6
992,210212,6
992,456487,6
992,466352,6
993,12746,5
993,122537,5
993,303521,5
993,303549,5
993,320702,5
994,301690,3
994,490282,3
994,495392,3
995,6936,12
995,24169,12
995,104066,12
995,218474,12
995,246022,12
995,265339,12
995,344497,12
995,399968,12
995,437263,12
995,466104,12
995,523617,12
995,526436,12
996,292085,9
996,368988,9
996,368990,9
996,368992,9
996,369000,9
996,369002,9
996,412127,9
996,476488,9
996,542678,9
997,81071,8
997,81128,8
997,118113,8
997,189653,8
997,189654,8
997,292331,8
997,480841,8
997,484324,8
998,48244,6
998,55907,6
998,89052,6
998,98986,6
998,371227,6
998,492981,6
999,16942,6
999,178407,6
999,213266,6
999,354313,6
999,498562,6
999,512100,6
1000,195115,7
1000,295911,7
1000,335314,7
1000,338509,7
1000,366593,7
1000,436141,7
1000,522668,7
1001,244648,3
1001,391269,3
1001,526636,3
1002,217261,3
1002,221400,3
1002,264947,3
1003,158129,3
1003,292038,3
1003,464340,3
1004,33551,10
1004,34120,10
1004,184680,10
1004,219207,10
1004,293154,10
1004,300584,10
1004,300590,10
1004,444342,10
1004,451794,10
1004,519084,10
1005,129718,4
1005,172754,4
1005,295873,4
1005,506571,4
1006,7354,41
1006,14088,41
1006,34701,41
1006,48881,41
1006,56688,41
1006,67485,41
1006,91161,41
1006,95456,41
1006,116168,41
1006,117507,41
1006,123033,41
1006,143748,41
1006,147500,41
1006,158156,41
1006,165937,41
1006,170911,41
1006,171152,41
1006,172517,41
1006,198470,41
1006,219866,41
1006,237402,41
1006,244847,41
1006,269951,41
1006,274645,41
1006,284716,41
1006,335564,41
1006,342933,41
1006,352223,41
1006,359712,41
1006,361345,41
1006,396939,41
1006,420729,41
1006,421169,41
1006,424495,41
1006,442249,41
1006,476202,41
1006,486744,41
1006,497038,41
1006,509718,41
1006,515042,41
1006,544993,41
1007,22383,25
1007,51130,25
1007,95025,25
1007,96570,25
1007,122110,25
1007,144759,25
1007,145667,25
1007,145796,25
1007,170852,25
1007,173982,25
1007,205753,25
1007,220940,25
1007,241881,25
1007,245861,25
1007,251270,25
1007,323839,25
1007,343273,25
1007,388820,25
1007,439926,25
1007,491704,25
1007,502220,25
1007,514234,25
1007,514938,25
1007,520043,25
1007,544881,25
1008,79503,23
1008,114322,23
1008,153636,23
1008,161757,23
1008,201671,23
1008,207228,23
1008,221661,23
1008,280108,23
1008,283055,23
1008,284655,23
1008,311040,23
1008,313296,23
1008,364875,23
1008,388652,23
1008,393295,23
1008,397377,23
1008,462530,23
1008,466428,23
1008,475732,23
1008,476504,23
1008,499015,23
1008,526555,23
1008,539909,23
1009,4015,11
1009,48899,11
1009,133720,11
1009,223513,11
1009,318905,11
1009,342041,11
1009,357018,11
1009,478326,11
1009,501994,11
1009,519242,11
1009,541015,11
1010,14311,21
1010,20839,21
1010,81900,21
1010,97607,21
1010,123315,21
1010,156093,21
1010,182454,21
1010,194704,21
1010,233263,21
1010,258046,21
1010,290926,21
1010,328302,21
1010,347983,21
1010,369001,21
1010,389655,21
1010,494187,21
1010,495549,21
1010,504901,21
1010,506623,21
1010,518711,21
1010,521336,21
1011,3120,108
1011,9869,108
1011,14992,108
1011,28461,108
1011,29384,108
1011,36530,108
1011,52665,108
1011,57685,108
1011,64539,108
1011,65985,108
1011,70232,108
1011,71521,108
1011,77320,108
1011,78849,108
1011,80905,108
1011,81392,108
1011,82128,108
1011,82823,108
1011,91983,108
1011,95698,108
1011,97420,108
1011,101939,108
1011,104504,108
1011,104997,108
1011,107230,108
1011,110936,108
1011,112768,108
1011,115598,108
1011,120326,108
1011,123297,108
1011,137392,108
1011,146209,108
1011,149432,108
1011,150038,108
1011,153172,108
1011,161157,108
1011,178391,108
1011,189398,108
1011,189580,108
1011,190266,108
1011,196453,108
1011,203600,108
1011,218429,108
1011,219484,108
1011,219936,108
1011,224125,108
1011,226912,108
1011,236382,108
1011,242549,108
1011,246768,108
1011,253751,108
1011,254204,108
1011,265320,108
1011,266147,108
1011,269579,108
1011,271766,108
1011,276086,108
1011,276847,108
1011,281118,108
1011,281961,108
1011,284788,108
1011,289784,108
1011,290158,108
1011,290813,108
1011,300171,108
1011,319065,108
1011,321216,108
1011,329132,108
1011,330541,108
1011,335032,108
1011,341761,108
1011,343112,108
1011,343933,108
1011,354348,108
1011,354600,108
1011,362551,108
1011,375181,108
1011,376939,108
1011,377304,108
1011,387465,108
1011,394976,108
1011,399137,108
1011,412077,108
1011,412242,108
1011,424159,108
1011,434120,108
1011,436450,108
1011,438465,108
1011,447700,108
1011,449008,108
1011,450608,108
1011,455158,108
1011,457320,108
1011,460256,108
1011,468540,108
1011,471688,108
1011,481242,108
1011,483042,108
1011,498016,108
1011,504277,108
1011,518606,108
1011,519342,108
1011,525219,108
1011,525485,108
1011,527391,108
1011,528926,108
1011,538992,108
1011,541722,108
1012,3850,32
1012,11892,32
1012,12009,32
1012,16912,32
1012,35115,32
1012,38731,32
1012,76213,32
1012,80999,32
1012,90260,32
1012,91945,32
1012,105595,32
1012,135311,32
1012,193268,32
1012,204884,32
1012,206810,32
1012,229019,32
1012,248070,32
1012,272841,32
1012,311508,32
1012,332908,32
1012,411035,32
1012,417921,32
1012,421873,32
1012,450997,32
1012,481877,32
1012,487539,32
1012,496242,32
1012,498600,32
1012,506866,32
1012,538792,32
1012,544871,32
1012,546444,32
1013,113067,17
1013,126779,17
1013,128627,17
1013,131985,17
1013,136234,17
1013,141226,17
1013,155398,17
1013,170584,17
1013,234545,17
1013,243929,17
1013,298956,17
1013,310111,17
1013,340063,17
1013,346543,17
1013,408595,17
1013,533990,17
1013,537803,17
1014,35651,9
1014,60708,9
1014,70392,9
1014,104465,9
1014,107783,9
1014,187563,9
1014,264468,9
1014,318870,9
1014,517993,9
1015,70432,8
1015,95357,8
1015,149458,8
1015,272922,8
1015,324533,8
1015,351983,8
1015,411467,8
1015,490929,8
1016,293336,3
1016,297181,3
1016,413584,3
1017,12902,34
1017,25476,34
1017,25478,34
1017,81346,34
1017,103249,34
1017,134195,34
1017,221601,34
1017,221609,34
1017,223262,34
1017,223806,34
1017,223808,34
1017,247642,34
1017,258835,34
1017,258844,34
1017,261988,34
1017,295838,34
1017,310323,34
1017,319151,34
1017,335964,34
1017,344218,34
1017,383707,34
1017,383716,34
1017,408412,34
1017,425890,34
1017,441718,34
1017,458212,34
1017,468887,34
1017,496269,34
1017,496832,34
1017,526824,34
1017,533814,34
1017,536622,34
1017,538751,34
1017,538752,34
1018,26767,33
1018,26769,33
1018,32688,33
1018,63369,33
1018,63371,33
1018,70071,33
1018,77328,33
1018,77339,33
1018,93631,33
1018,112824,33
1018,112825,33
1018,112827,33
1018,122005,33
1018,122007,33
1018,152199,33
1018,187294,33
1018,187297,33
1018,195054,33
1018,265513,33
1018,287916,33
1018,346709,33
1018,391036,33
1018,444048,33
1018,444051,33
1018,458949,33
1018,458950,33
1018,483103,33
1018,483106,33
1018,483124,33
1018,483126,33
1018,504543,33
1018,522078,33
1018,533138,33
1019,42687,20
1019,44355,20
1019,51882,20
1019,143104,20
1019,161938,20
1019,201570,20
1019,201572,20
1019,201574,20
1019,215112,20
1019,216724,20
1019,235844,20
1019,252984,20
1019,257863,20
1019,260603,20
1019,277248,20
1019,463234,20
1019,487203,20
1019,509575,20
1019,512040,20
1019,523685,20
1020,148918,5
1020,287142,5
1020,352680,5
1020,448379,5
1020,503858,5
1021,6304,5
1021,53528,5
1021,127782,5
1021,431507,5
1021,431508,5
1022,5453,11
1022,36843,11
1022,78987,11
1022,96792,11
1022,132278,11
1022,132284,11
1022,132286,11
1022,132287,11
1022,242533,11
1022,242538,11
1022,501529,11
1023,76857,5
1023,192190,5
1023,224555,5
1023,282602,5
1023,418493,5
1024,309625,3
1024,425504,3
1024,448700,3
1025,18722,11
1025,32975,11
1025,38714,11
1025,175966,11
1025,257175,11
1025,267496,11
1025,336242,11
1025,346393,11
1025,405645,11
1025,477297,11
1025,522364,11
1026,15270,18
1026,66281,18
1026,130135,18
1026,144241,18
1026,158407,18
1026,169209,18
1026,171071,18
1026,242712,18
1026,307057,18
1026,349726,18
1026,362431,18
1026,370106,18
1026,373682,18
1026,420969,18
1026,447474,18
1026,487619,18
1026,518949,18
1026,519172,18
1027,95586,11
1027,95587,11
1027,123842,11
1027,123844,11
1027,123845,11
1027,139010,11
1027,197816,11
1027,197817,11
1027,197821,11
1027,312064,11
1027,523549,11
1028,87698,10
1028,87699,10
1028,112327,10
1028,229193,10
1028,318193,10
1028,348642,10
1028,353228,10
1028,398148,10
1028,521054,10
1028,531309,10
1029,41185,6
1029,41190,6
1029,201569,6
1029,267466,6
1029,407102,6
1029,475905,6
1030,127683,5
1030,136220,5
1030,136222,5
1030,267333,5
1030,543483,5
1031,43171,5
1031,89730,5
1031,122147,5
1031,282768,5
1031,415037,5
1032,152001,4
1032,197814,4
1032,197818,4
1032,207963,4
1033,126397,10
1033,197839,10
1033,221715,10
1033,268312,10
1033,336038,10
1033,376244,10
1033,461964,10
1033,468943,10
1033,504003,10
1033,529434,10
1034,32631,6
1034,77110,6
1034,172050,6
1034,322480,6
1034,485227,6
1034,507959,6
1035,219574,3
1035,293470,3
1035,445812,3
1036,57621,3
1036,399672,3
1036,399687,3
1037,223682,4
1037,310063,4
1037,360181,4
1037,394975,4
1038,76908,43
1038,97659,43
1038,146773,43
1038,170304,43
1038,172383,43
1038,222158,43
1038,224705,43
1038,249269,43
1038,262393,43
1038,276506,43
1038,544141,43
